,geonameid,name,asciiname,latitude,longitude,country code
181997,6626101,"Stonehouse, bahía","Stonehouse, bahia",-67.35,-68.083,AQ
181998,6626102,Mount Stonehouse,Mount Stonehouse,-84.4,164.4,AQ
181999,6626103,"Stoneley, punta","Stoneley, punta",-63.86368,-58.119969999999995,AQ
182000,6626104,Stoner Peak,Stoner Peak,-77.9,163.1,AQ
182001,6626105,Stonethrow Ridge,Stonethrow Ridge,-62.9639,-60.7242,AQ
182002,6626106,"Stonington, isla","Stonington, isla",-68.18502,-66.99669,AQ
182003,6626107,"Sandra, Islote","Sandra, Islote",-64.91332,-62.93317,AQ
182004,6626108,Stopes Point,Stopes Point,-76.6,159.58333000000002,AQ
182005,6626109,Stopford Peak,Stopford Peak,-63.7659,-61.63166,AQ
182006,6626110,Mount Bennett,Mount Bennett,-66.53333,53.63333000000001,AQ
182007,6626111,Store Point,Store Point,-68.19529,-67.02398000000001,AQ
182008,6626112,Store Svarthorn Peak,Store Svarthorn Peak,-71.58333,12.55,AQ
182009,6626113,Storebusen,Storebusen,-71.68333,15.083329999999998,AQ
182010,6626114,Mount Storegutt,Mount Storegutt,-66.88333,55.46666999999999,AQ
182011,6626115,Storehø,Storeho,-71.94,25.241670000000003,AQ
182012,6626116,Storeidet,Storeidet,-71.68333,11.51667,AQ
182013,6626117,Mount Storer,Mount Storer,-66.9,51.0,AQ
182014,6626118,Storfallet,Storfallet,-68.87167,-90.54666999999999,AQ
182015,6626119,Storhausen,Storhausen,-71.55,25.40833,AQ
182016,6626120,Storjoen,Storjoen,-72.11667,-0.2,AQ
182017,6626121,Stork Ridge,Stork Ridge,-67.52158,-68.20201,AQ
182018,6626122,"Blackburn, Mount","Blackburn, Mount",-86.28333,-147.26667,AQ
182019,6626123,Storkletten,Storkletten,-72.05,-3.4,AQ
182020,6626124,Storknolten,Storknolten,-72.18333,8.05,AQ
182021,6626125,Storkvarvet,Storkvarvet,-71.75,6.88333,AQ
182022,6626126,Storkvarvsteinen,Storkvarvsteinen,-71.6,7.066669999999999,AQ
182023,6626127,Storm Peak,Storm Peak,-84.58333,164.0,AQ
182024,6626128,Stornes Peninsula,Stornes Peninsula,-69.42361,76.10083,AQ
182025,6626129,Stornupen,Stornupen,-72.16667,2.36667,AQ
182026,6626130,"Storozhevaja, gora","Storozhevaja, gora",-70.81667,68.08333,AQ
182027,6626131,"Ajax, Mount","Ajax, Mount",-71.8,168.45,AQ
182028,6626132,Blackend Nunatak,Blackend Nunatak,-79.9,155.0,AQ
182029,6626133,"Storozhevoj, nunatak","Storozhevoj, nunatak",-74.36667,66.53333,AQ
182030,6626134,Storozhevoj Peninsula,Storozhevoj Peninsula,-66.18556,101.12333000000001,AQ
182031,6626135,Storsåta,Storsata,-71.46667,12.43333,AQ
182032,6626136,Storsåtklubben,Storsatklubben,-71.43333,12.4,AQ
182033,6626137,Storskolten,Storskolten,-72.38333,27.941670000000002,AQ
182034,6626138,Storsponen,Storsponen,-72.0,3.93333,AQ
182035,6626139,Storsveenfjellet,Storsveenfjellet,-74.58833,-10.15833,AQ
182036,6626140,Stout Spur,Stout Spur,-84.86876,-63.65456,AQ
182037,6626141,Strachey Stump,Strachey Stump,-80.66875999999999,-23.173029999999997,AQ
182038,6626142,Blackface Point,Blackface Point,-67.9521,-65.40921,AQ
182039,6626143,Strahan Glacier,Strahan Glacier,-67.63333,64.61667,AQ
182040,6626144,"Strahova, gora","Strahova, gora",-70.9,67.66667,AQ
182041,6626145,Strandline Glacier,Strandline Glacier,-74.70833,164.01667,AQ
182042,6626146,Strandnibba,Strandnibba,-69.95,38.83333,AQ
182043,6626147,Strandrudfjellet,Strandrudfjellet,-71.88333,25.65,AQ
182044,6626148,"Strandtmann, Mount","Strandtmann, Mount",-72.11667,163.08333000000002,AQ
182045,6626149,Strange Glacier,Strange Glacier,-74.79095,-63.822959999999995,AQ
182046,6626150,Stranger Point,Stranger Point,-62.261759999999995,-58.617580000000004,AQ
182047,6626151,"Strange, Mount","Strange, Mount",-74.96667,-113.5,AQ
182048,6626152,Blackrock Head,Blackrock Head,-67.245,59.02,AQ
182049,6626153,"Lagrange, cabo","Lagrange, cabo",-64.52904000000001,-62.59743,AQ
182050,6626154,"Strathcona, Mount","Strathcona, Mount",-67.41667,99.2,AQ
182051,6626155,Stratton Glacier,Stratton Glacier,-80.416,-28.833000000000002,AQ
182052,6626156,Stratton Hills,Stratton Hills,-77.78333,163.3,AQ
182053,6626157,Stratton Inlet,Stratton Inlet,-66.316,-61.433,AQ
182054,6626158,Straumsida,Straumsida,-71.7,-1.25,AQ
182055,6626159,Straumsvola,Straumsvola,-72.11667,-0.33333,AQ
182056,6626160,Strauss Glacier,Strauss Glacier,-77.33333,-139.66666999999998,AQ
182057,6626161,"Strauss, Mount","Strauss, Mount",-71.64891,-73.18177,AQ
182058,6626162,Stravinsky Inlet,Stravinsky Inlet,-72.333,-71.5,AQ
182059,6626163,Blackrock Ridge,Blackrock Ridge,-64.27908000000001,-56.708119999999994,AQ
182060,6626164,Strawn Pass,Strawn Pass,-75.1,-135.26667,AQ
182061,6626165,"Labbé, Islotes","Labbe, Islotes",-65.16563000000001,-64.2584,AQ
182062,6626166,Streitenberger Cliff,Streitenberger Cliff,-85.05,-92.11667,AQ
182063,6626167,"Strelka, morena","Strelka, morena",-74.26666999999999,66.98333000000001,AQ
182064,6626168,"Strelka, ostrov","Strelka, ostrov",-68.76666999999999,77.75,AQ
182065,6626169,Strengen,Strengen,-72.0,-3.4666699999999997,AQ
182066,6626170,"Streten, Cape","Streten, Cape",-66.81667,49.25,AQ
182067,6626171,Striated Nunatak,Striated Nunatak,-67.35,56.21666999999999,AQ
182068,6626172,Striation Valley,Striation Valley,-70.88926,-68.35781999999999,AQ
182069,6626173,Blacksand Beach,Blacksand Beach,-77.55,166.13333,AQ
182070,6626174,Strickland Nunatak,Strickland Nunatak,-86.48333000000001,-124.2,AQ
182071,6626175,Stridbukken,Stridbukken,-72.8,-3.21667,AQ
182072,6626176,Stride Peak,Stride Peak,-67.69038,-67.59255999999999,AQ
182073,6626177,Strider Rock,Strider Rock,-78.03333,-155.43333,AQ
182074,6626178,Stringfellow Glacier,Stringfellow Glacier,-64.09694,-60.348009999999995,AQ
182075,6626179,Striped Hill,Striped Hill,-63.6581,-57.88261,AQ
182076,6626180,Striped Island,Striped Island,-69.35,76.35333,AQ
182077,6626181,Stripes Promontory,Stripes Promontory,-74.84167,163.625,AQ
182078,6626182,"Stroitelej, ostrova","Stroitelej, ostrova",-66.55,92.96667,AQ
182079,6626183,Blackwall Glacier,Blackwall Glacier,-86.16667,-159.66666999999998,AQ
182080,6626184,Strom Glacier,Strom Glacier,-85.16667,-164.5,AQ
182081,6626185,Strombus Ridge,Strombus Ridge,-60.698,-45.648,AQ
182082,6626186,Strømme Ridge,Stromme Ridge,-71.4367,-61.68682,AQ
182083,6626187,Strømmebakken,Strommebakken,-74.30333,-9.13333,AQ
182084,6626188,Strømnæsberget,Stromnaesberget,-74.53,-9.38333,AQ
182085,6626189,Strong Peak,Strong Peak,-79.93333,-82.3,AQ
182086,6626190,"Strong, Mount","Strong, Mount",-70.54129,-62.673790000000004,AQ
182087,6626191,"Stroschein, Mount","Stroschein, Mount",-84.416,-63.583,AQ
182088,6626192,Strover Peak,Strover Peak,-69.71583000000001,73.82972,AQ
182089,6626193,Mount Strybing,Mount Strybing,-78.68333,-85.06667,AQ
182090,6626194,Blackwall Mountains,Blackwall Mountains,-68.34176,-66.85292,AQ
182091,6626195,Stuart Point,Stuart Point,-66.46667,125.16667,AQ
182092,6626196,"Stuart, Mount","Stuart, Mount",-72.55,162.25,AQ
182093,6626197,Stubb Glacier,Stubb Glacier,-65.666,-62.333,AQ
182094,6626198,Mount Stubberud,Mount Stubberud,-86.11667,-158.75,AQ
182095,6626199,Stubbs Pass,Stubbs Pass,-68.1621,-65.15046,AQ
182096,6626200,"Studënye, ozëra","Studenye, ozera",-70.53333,67.6,AQ
182097,6626201,Stump Mountain,Stump Mountain,-67.47972,60.95222,AQ
182098,6626202,"Stump, roca","Stump, roca",-62.09733000000001,-58.160759999999996,AQ
182099,6626203,"Stump, Mount","Stump, Mount",-86.18333,-153.16666999999998,AQ
182100,6626204,Blackwelder Glacier,Blackwelder Glacier,-77.93333,164.2,AQ
182101,6626205,"Stupenchataja, morena","Stupenchataja, morena",-70.41667,66.06667,AQ
182102,6626206,Sturmvogelbach,Sturmvogelbach,-62.21666999999999,-58.96666999999999,AQ
182103,6626207,"Sturm, Mount","Sturm, Mount",-71.05,162.96667,AQ
182104,6626208,Stuttflog Glacier,Stuttflog Glacier,-71.93333,4.75,AQ
182105,6626209,Stuttfloget,Stuttfloget,-72.06667,4.53333,AQ
182106,6626210,Stüwe Gully,Stuewe Gully,-69.41471999999999,76.13639,AQ
182107,6626211,Styggebrekkufsa,Styggebrekkufsa,-71.9,5.88333,AQ
182108,6626212,Stygian Cove,Stygian Cove,-60.683,-45.608000000000004,AQ
182109,6626213,Mount Blackwelder,Mount Blackwelder,-77.98333000000001,161.06667,AQ
182110,6626214,Styles Bluff,Styles Bluff,-66.68306,57.30194,AQ
182111,6626215,Styles Glacier,Styles Glacier,-72.59971999999999,68.35221999999999,AQ
182112,6626216,Styles Strait,Styles Strait,-66.85,48.58333,AQ
182113,6626217,Styrbordsknattane,Styrbordsknattane,-72.21667,-3.43333,AQ
182114,6626218,Styx Glacier,Styx Glacier,-74.03333,163.85,AQ
182115,6626219,"St. Louis, Mount","St. Louis, Mount",-67.13244,-67.49633,AQ
182116,6626220,St. Marie Peak,St. Marie Peak,-71.93333,171.08333000000002,AQ
182117,6626221,St. Martha Slopes,St. Martha Slopes,-63.91039,-57.84658,AQ
182118,6626222,Petzval Glacier,Petzval Glacier,-64.96797,-62.913380000000004,AQ
182119,6626223,Mount Black,Mount Black,-85.23333000000001,-178.36667,AQ
182120,6626224,Suarez Nunatak,Suarez Nunatak,-82.19232,-41.73802,AQ
182121,6626225,"Suarez, Mount","Suarez, Mount",-86.45,-145.7,AQ
182122,6626226,"Suarez, nunatak","Suarez, nunatak",-66.48333000000001,-61.76667,AQ
182123,6626227,Subtense Valley,Subtense Valley,-77.83333,160.1,AQ
182124,6626228,Succession Cliffs,Succession Cliffs,-71.16207,-68.24413,AQ
182125,6626229,Suchland Islands,Suchland Islands,-74.1,-102.53333,AQ
182126,6626230,"Sucia, isla","Sucia, isla",-64.97331,-63.591840000000005,AQ
182127,6626231,"Sucia, punta","Sucia, punta",-64.18333,-60.96666999999999,AQ
182128,6626232,Sudare Rock,Sudare Rock,-69.7,39.2,AQ
182129,6626233,Aka Iwa,Aka Iwa,-68.4,41.73333,AQ
182130,6626234,Blade Ridge,Blade Ridge,-63.416000000000004,-57.083,AQ
182131,6626235,Südberge,Suedberge,-62.21666999999999,-59.0,AQ
182132,6626236,Südliche Collinsmoräne,Suedliche Collinsmoraene,-62.183330000000005,-58.916669999999996,AQ
182133,6626237,"Petermannkjeda, Søre","Petermannkjeda, Sore",-71.68333,12.41667,AQ
182134,6626238,Südpassage,Suedpassage,-62.21666999999999,-58.98333,AQ
182135,6626239,"Suecia, Monte","Suecia, Monte",-64.86667,-62.95,AQ
182136,6626240,Suess Glacier,Suess Glacier,-77.63333,162.66666999999998,AQ
182137,6626241,Mount Suess,Mount Suess,-77.03333,161.7,AQ
182138,6626242,"Suffield, punta","Suffield, punta",-62.19404,-58.91921,AQ
182139,6626243,"Pan de Azucar, islote","Pan de Azucar, islote",-61.15,-53.833330000000004,AQ
182140,6626244,Suggs Peak,Suggs Peak,-75.08333,-113.1,AQ
182141,6626245,Blades Glacier,Blades Glacier,-77.63333,-153.0,AQ
182142,6626246,"Suggs, Mount","Suggs, Mount",-75.27429000000001,-72.17921,AQ
182143,6626247,"Suipacha, punta","Suipacha, punta",-64.85,-62.98333,AQ
182144,6626248,Suisyô Iwa,Suisyo Iwa,-71.43333,35.58333,AQ
182145,6626249,Sukiennice Hills,Sukiennice Hills,-62.13333000000001,-58.15,AQ
182146,6626250,Sullivan Glacier,Sullivan Glacier,-69.83771999999999,-70.80892,AQ
182147,6626251,Sullivan Glacier,Sullivan Glacier,-71.5,162.41666999999998,AQ
182148,6626252,Sullivan Nunatak,Sullivan Nunatak,-82.51666999999999,156.58333000000002,AQ
182149,6626253,Sullivan Nunataks,Sullivan Nunataks,-70.86166999999999,65.57333,AQ
182150,6626254,Sullivan Peaks,Sullivan Peaks,-84.81752,-63.06565,AQ
182151,6626255,Sullivan Ridge,Sullivan Ridge,-84.78333,177.08333000000002,AQ
182152,6626256,"Blades, Mount","Blades, Mount",-77.16667,-145.25,AQ
182153,6626257,"Sullivan, Mount","Sullivan, Mount",-69.61986999999999,-63.81378,AQ
182154,6626258,Sultan Glacier,Sultan Glacier,-61.14294,-55.329769999999996,AQ
182155,6626259,Sultans Head Rock,Sultans Head Rock,-77.71667,167.2,AQ
182156,6626260,Sulzberger Bay,Sulzberger Bay,-77.0,-152.0,AQ
182157,6626261,Sulzberger Bluff,Sulzberger Bluff,-73.03667,68.22083,AQ
182158,6626262,Sumgin Buttress,Sumgin Buttress,-80.31466999999999,-25.70424,AQ
182159,6626263,"Sumgina, gora","Sumgina, gora",-72.86667,75.01666999999999,AQ
182160,6626264,"Blagodatnoe, ozero","Blagodatnoe, ozero",-67.66667,45.91667,AQ
182161,6626265,Summers Glacier,Summers Glacier,-72.21667,167.46667,AQ
182162,6626266,Summers Peak,Summers Peak,-69.7,64.88333,AQ
182163,6626267,"Summerson, Mount","Summerson, Mount",-82.71667,155.08333000000002,AQ
182164,6626268,Summit Pass,Summit Pass,-63.44624,-57.046040000000005,AQ
182165,6626269,Summit Ridge,Summit Ridge,-63.448159999999994,-57.038219999999995,AQ
182166,6626270,Sumner Glacier,Sumner Glacier,-68.88636,-65.66888,AQ
182167,6626271,Sumnerkammen,Sumnerkammen,-74.925,-11.91667,AQ
182168,6626272,"Sumner, Mount","Sumner, Mount",-74.49878000000001,-63.726969999999994,AQ
182169,6626273,Sumrall Peak,Sumrall Peak,-82.8,-53.55,AQ
182170,6626274,Sunday Island,Sunday Island,-66.46634,-66.41908000000001,AQ
182171,6626275,Blaiklock Glacier,Blaiklock Glacier,-80.583,-29.666,AQ
182172,6626276,"Sundbeck, Mount","Sundbeck, Mount",-86.16667,-158.46667,AQ
182173,6626277,Mount Sundberg,Mount Sundberg,-70.58722,66.81416999999999,AQ
182174,6626278,Sundsvassheia,Sundsvassheia,-70.75,11.66667,AQ
182175,6626279,Sundsvatnet,Sundsvatnet,-70.74167,11.63333,AQ
182176,6626280,Sunfix Glacier,Sunfix Glacier,-69.25582,-64.55133000000001,AQ
182177,6626281,Sungold Hill,Sungold Hill,-64.384,-57.869,AQ
182178,6626282,Sunk Lake,Sunk Lake,-77.56667,166.21667,AQ
182179,6626283,Sunker Nunataks,Sunker Nunataks,-76.66667,161.41666999999998,AQ
182180,6626284,Sunny Ridge,Sunny Ridge,-87.0,-154.43333,AQ
182181,6626285,Sunshine Glacier,Sunshine Glacier,-60.61600000000001,-45.5,AQ
182182,6626286,"Blaiklock, isla","Blaiklock, isla",-67.54454,-67.01871,AQ
182183,6626287,Mount Supernal,Mount Supernal,-73.06667,165.7,AQ
182184,6626288,Support Force Glacier,Support Force Glacier,-83.08333,-47.5,AQ
182185,6626289,Supporters Range,Supporters Range,-85.06667,169.5,AQ
182186,6626290,Supporting Party Mountain,Supporting Party Mountain,-85.45,-147.55,AQ
182187,6626291,"Sura, Islote","Sura, Islote",-63.316669999999995,-57.9,AQ
182188,6626292,"Rompiente, roca","Rompiente, roca",-68.20475,-67.09135,AQ
182189,6626293,Surge Rocks,Surge Rocks,-64.78877,-64.05895,AQ
182190,6626294,Surgeon Island,Surgeon Island,-70.66667,166.98333,AQ
182191,6626295,Suribati Yama,Suribati Yama,-69.4875,39.655559999999994,AQ
182192,6626296,Suribati Ike,Suribati Ike,-69.4875,39.68333,AQ
182193,6626297,Surko Stream,Surko Stream,-77.41667,163.73333,AQ
182194,6626298,"Surovyj, Cape","Surovyj, Cape",-66.21667,100.85,AQ
182195,6626299,Surprise Spur,Surprise Spur,-86.56667,-147.83333000000002,AQ
182196,6626300,"Surprise, Cape","Surprise, Cape",-84.51666999999999,-174.41666999999998,AQ
182197,6626301,Surveyors Range,Surveyors Range,-81.61667,160.25,AQ
182198,6626302,"Susini, Mount","Susini, Mount",-60.733000000000004,-44.816,AQ
182199,6626303,"Suslova, otrog","Suslova, otrog",-73.2,68.43333,AQ
182200,6626304,"Suspiros, bahía","Suspiros, bahia",-63.316,-56.466,AQ
182201,6626305,"Sussy, Islote","Sussy, Islote",-64.81667,-63.0,AQ
182202,6626306,Suszczewski Cove,Suszczewski Cove,-62.166669999999996,-58.45,AQ
182203,6626307,Blair Bay,Blair Bay,-69.39833,76.1225,AQ
182204,6626308,Suter Glacier,Suter Glacier,-73.51666999999999,167.16666999999998,AQ
182205,6626309,Suter Island,Suter Island,-68.59611,77.91221999999999,AQ
182206,6626310,Sutherland Peak,Sutherland Peak,-77.63333,161.05,AQ
182207,6626311,Sutley Peak,Sutley Peak,-73.65,-94.53333,AQ
182208,6626312,Sutton Heights,Sutton Heights,-69.7334,-71.42218000000001,AQ
182209,6626313,Sutton Peak,Sutton Peak,-79.81667,-82.56667,AQ
182210,6626314,Suture Bench,Suture Bench,-73.51666999999999,162.95,AQ
182211,6626315,Suvorov Glacier,Suvorov Glacier,-69.93333,160.0,AQ
182212,6626316,"Suydam, Mount","Suydam, Mount",-84.53299999999999,-65.45,AQ
182213,6626317,Svart Mountain,Svart Mountain,-67.24,58.52361,AQ
182214,6626318,Blair Glacier,Blair Glacier,-66.7,124.58333,AQ
182215,6626319,Svartbandufsa,Svartbandufsa,-73.48333000000001,-3.8,AQ
182216,6626320,Svarthamaren,Svarthamaren,-71.91667,5.16667,AQ
182217,6626321,Svarthausane,Svarthausane,-71.66667,12.66667,AQ
182218,6626322,Svarthausen,Svarthausen,-69.86667,74.46667,AQ
182219,6626323,Svarthorna,Svarthorna,-71.58333,12.58333,AQ
182220,6626324,Svarthornkammen,Svarthornkammen,-71.53333,12.33333,AQ
182221,6626325,Blair Islands,Blair Islands,-66.83333,143.16666999999998,AQ
182222,6626326,Svartknattane,Svartknattane,-69.99167,38.43333,AQ
182223,6626327,Svartnipa,Svartnipa,-66.59971999999999,56.486940000000004,AQ
182224,6626328,Svartnupen,Svartnupen,-71.91667,8.9,AQ
182225,6626329,Svarttindane,Svarttindane,-71.63333,12.5,AQ
182226,6626330,Svaton Peaks,Svaton Peaks,-82.58333,161.0,AQ
182227,6626331,Svea Glacier,Svea Glacier,-72.13333,1.88333,AQ
182228,6626332,Svellnuten,Svellnuten,-72.65833,-3.13333,AQ
182229,6626333,"Sven, rocas","Sven, rocas",-63.733000000000004,-60.2,AQ
182230,6626334,Aka-kabe,Aka-kabe,-71.6,35.58333,AQ
182231,6626335,Blair Peak,Blair Peak,-67.79694,62.88222,AQ
182232,6626336,Svendsen Glacier,Svendsen Glacier,-70.38333,159.91666999999998,AQ
182233,6626337,Svenner Islands,Svenner Islands,-69.01833,76.91083,AQ
182234,6626338,Svensson Ridge,Svensson Ridge,-70.18111,64.43056,AQ
182235,6626339,Sverdrupfjella (H.U.),Sverdrupfjella (H.U.),-72.36667,0.66667,AQ
182236,6626340,Sverdrup Nunataks,Sverdrup Nunataks,-72.77589,-63.095580000000005,AQ
182237,6626341,Sverreborga,Sverreborga,-71.71667,9.66667,AQ
182238,6626342,"Svetlye, skaly","Svetlye, skaly",-73.55,64.36667,AQ
182239,6626343,"Svetlyj, obryv","Svetlyj, obryv",-73.2,68.36667,AQ
182240,6626344,Svindlandfjellet,Svindlandfjellet,-72.08333,23.8,AQ
182241,6626345,"Blair, Mount","Blair, Mount",-72.53333,160.81667,AQ
182242,6626346,"Sviridova, holmy","Sviridova, holmy",-67.7,45.43333,AQ
182243,6626347,Swaabsteinen,Swaabsteinen,-72.31667,23.25,AQ
182244,6626348,"Swadener, Mount","Swadener, Mount",-77.26666999999999,-153.75,AQ
182245,6626349,Swain Group,Swain Group,-66.22028,110.59666999999999,AQ
182246,6626350,Swan Point,Swan Point,-66.36667,110.5,AQ
182247,6626351,"Swan, rocas","Swan, rocas",-64.9824,-63.299609999999994,AQ
182248,6626352,Swann Glacier,Swann Glacier,-73.866,-62.966,AQ
182249,6626353,Swanson Glacier,Swanson Glacier,-71.5,160.4,AQ
182250,6626354,Swanson Mountains,Swanson Mountains,-77.0,-144.0,AQ
182251,6626355,Blåisen,Blaisen,-72.53333,-3.7,AQ
182252,6626356,"Swan, Mount","Swan, Mount",-76.96667,-143.75,AQ
182253,6626357,Swarm Peak,Swarm Peak,-76.48333000000001,-146.33333000000002,AQ
182254,6626358,Swarsen Nunatak,Swarsen Nunatak,-71.41984000000001,-63.58928,AQ
182255,6626359,"Swartley, Mount","Swartley, Mount",-77.25,-143.2,AQ
182256,6626360,Swartz Nunataks,Swartz Nunataks,-78.65,160.0,AQ
182257,6626361,"Swash, arrecife","Swash, arrecife",-67.58083,-67.52391999999999,AQ
182258,6626362,"Sweatt, Mount","Sweatt, Mount",-85.78333,-129.65,AQ
182259,6626363,"Sweeney, montes","Sweeney, montes",-75.10455,-69.59446,AQ
182260,6626364,Sweeny Inlet,Sweeny Inlet,-74.45,-115.33333,AQ
182261,6626365,"Swett, Isla","Swett, Isla",-63.3,-57.9,AQ
182262,6626366,"Blake, isla","Blake, isla",-63.64903,-59.03026,AQ
182263,6626367,Swift Glacier,Swift Glacier,-64.31725,-57.73096999999999,AQ
182264,6626368,Swift Peak,Swift Peak,-66.30206,-63.124230000000004,AQ
182265,6626369,Swine Hill,Swine Hill,-71.38195,-67.58391,AQ
182266,6626370,Swinford Glacier,Swinford Glacier,-84.75,164.16666999999998,AQ
182267,6626371,"Swinford, Mount","Swinford, Mount",-77.26666999999999,161.9,AQ
182268,6626372,Swinnerton Ledge,Swinnerton Ledge,-80.70952,-22.466160000000002,AQ
182269,6626373,Swithinbank Glacier,Swithinbank Glacier,-67.96600000000001,-66.71600000000001,AQ
182270,6626374,Swithinbank Range,Swithinbank Range,-81.7,159.0,AQ
182271,6626375,Blake Nunataks,Blake Nunataks,-74.15,66.66667,AQ
182272,6626376,Swithinbankhallet,Swithinbankhallet,-73.43333,-2.25,AQ
182273,6626377,Swope Glacier,Swope Glacier,-77.33333,-145.83333000000002,AQ
182274,6626378,Syenite Flat,Syenite Flat,-74.95,163.7,AQ
182275,6626379,Sygit Point,Sygit Point,-62.083330000000004,-58.8,AQ
182276,6626380,Sykes Glacier,Sykes Glacier,-77.58333,161.53333,AQ
182277,6626381,Sylwester Glacier,Sylwester Glacier,-84.23333000000001,159.8,AQ
182278,6626382,Symes Nunatak,Symes Nunatak,-72.5,164.91666999999998,AQ
182279,6626383,"Buen Tiempo, islotes","Buen Tiempo, islotes",-65.45,-64.95,AQ
182280,6626384,Syningen Nunatak,Syningen Nunatak,-68.33333,59.15,AQ
182281,6626385,Synpiggen,Synpiggen,-71.84167,25.4,AQ
182282,6626386,Blake Peak,Blake Peak,-76.01666999999999,-143.73333,AQ
182283,6626387,Syôzi Iwa,Syozi Iwa,-71.48333000000001,35.51667,AQ
182284,6626388,"Syrezol, Cabo","Syrezol, Cabo",-62.194019999999995,-58.27491,AQ
182285,6626389,Syrstad Rock,Syrstad Rock,-75.96667,-133.03333,AQ
182286,6626390,Syrtis Hill,Syrtis Hill,-71.83755,-68.34395,AQ
182287,6626391,Systerflesene,Systerflesene,-69.275,39.41667,AQ
182288,6626392,Szabo Bluff,Szabo Bluff,-86.48333000000001,-144.8,AQ
182289,6626393,Szafer Ridge,Szafer Ridge,-62.09166999999999,-58.3,AQ
182290,6626394,Szanto Spur,Szanto Spur,-73.71667,161.3,AQ
182291,6626395,Blake Rock,Blake Rock,-85.18299999999999,-64.833,AQ
182292,6626396,Szymanski Cove,Szymanski Cove,-62.25,-58.55,AQ
182293,6626397,"Tabarín, península","Tabarin, peninsula",-63.533,-57.0,AQ
182294,6626398,Table Bay,Table Bay,-61.15,-55.383,AQ
182295,6626399,Table Bay,Table Bay,-84.78333,163.5,AQ
182296,6626400,Table Hill,Table Hill,-62.058330000000005,-58.475,AQ
